customer_id,Recency,Frequency,Monetary
MDYWP,355,1,3738
MDZ04,175,1,7695
ME75L,59,1,15892
ME7OK,317,1,26291
ME7YP,74,1,23590
ME8ZX,262,1,11994
MEBOO,305,1,26740
MEFAE,23,1,1795
MEGFA,59,1,13794
MEIJN,198,1,19891
MEJ6H,128,1,7345
MEJAH,322,1,14142
MEKEL,1,1,395
MEKYR,270,1,8293
MEN0C,282,1,25061
MENGY,330,1,4645
MEPGR,225,1,7145
MER3T,247,1,17742
MES2A,22,1,20368
METDE,246,1,4542
MEZ5E,178,1,22890
MF2CZ,76,1,1388
MF3GJ,142,1,22191
MF503,115,1,14990
MF5N5,73,1,17190
MF5UX,69,1,10592
MFDOJ,111,1,20191
MFE5B,208,1,8135
MFGTZ,340,1,10493
MFHNY,61,1,12680
MFKRZ,144,1,12643
MFL9L,107,1,52190
MFPDG,146,1,7185
MFRTB,336,1,21893
MFSJJ,5,1,8394
MFSQJ,337,1,22541
MFTXW,287,1,9495
MFV8I,196,1,52492
MFVF2,362,1,1996
MFVMA,289,1,24590
MFYCT,252,1,8293
MFZ91,317,1,917
MG3HT,159,1,8623
MG3ZE,67,1,4020
MG482,93,1,5641
MG54P,359,1,3195
MG6L8,197,1,10964
MG8IG,179,1,10708
MGAAH,149,1,57291
MGDMI,108,1,9591
MGGZV,109,1,9094
MGHTO,286,1,4311
MGO9G,63,1,508
MGOU2,148,1,2976
MGOXR,325,1,4150
MGR24,311,1,18793
MGYQY,236,1,40043
MGZGO,224,1,24992
MH1VF,26,1,692
MH6Y1,101,1,17491
MHAFU,97,1,2632
MHD2A,133,1,9295
MHEPF,156,1,15490
MHGDG,337,1,14192
MHH8H,193,1,39094
MHJXL,230,1,10593
MHK1X,347,1,7795
MHKFI,357,1,16992
MHP4R,344,1,3956
MHR8B,258,1,3292
MHRIV,316,1,4530
MHZK1,8,1,13295
MI1BK,256,1,4943
MI39P,143,1,8695
MI5P8,77,1,20993
MI67H,345,1,2945
MI6TD,328,1,6544
MI82W,216,1,29390
MIEEL,313,1,43891
MIIOO,117,1,20441
MIIRN,42,1,7294
MIKQQ,71,1,23141
MIOBX,11,1,2045
MIP87,12,1,2176
MIPOT,91,1,14090
MITH7,69,1,20193
MITP4,131,1,7893
MITRD,193,1,10242
MIX66,306,1,2883
MIXD8,175,1,17141
MIYN8,166,1,17177
MJ085,121,1,2438
MJ5OV,239,1,19895
MJ853,264,1,12443
MJ897,206,1,7095
MJAKZ,156,1,4945
MJANR,60,1,3652
MJD27,124,1,24991
MJDFN,297,1,29540
MJFEM,244,1,2416
MJH10,160,1,27790
MJKT1,321,1,17491
MJMLB,355,1,764
MJOIR,354,1,2943
MJS1E,124,1,8593
MJSQU,154,1,16290
MJSTE,135,1,12942
MJTI8,14,1,18542
MJTY6,216,1,5192
MJV8F,172,1,4594
MJWFA,233,1,38752
MJZQM,282,1,14091
MK2HW,254,1,10043
MK47G,79,1,13395
MK7K8,282,1,15590
MK9ZD,71,1,17891
MKD7E,312,1,1545
MKE2Z,168,1,7816
MKIUI,152,1,17631
MKKR9,202,1,7891
MKP6R,17,1,13291
MKV6I,199,1,15814
MKZB4,62,1,24992
ML17Z,51,1,3359
ML1C6,215,1,22992
ML27Y,67,1,20991
MLB3G,266,1,1216
MLCBC,108,1,6492
MLD1X,8,1,11542
MLGFB,235,1,25595
MLLUF,306,1,40992
MLOTG,61,1,45794
MLP8O,158,1,5995
MLROL,101,1,36738
MLT18,109,1,9094
MLVKU,308,1,8416
MLWFN,139,1,23940
MLWNP,190,1,18990
MM0M7,113,1,51740
MM384,157,1,3344
MM3QI,166,1,754
MM5F5,185,1,3165
MM6TB,261,1,13494
MM77D,218,1,14409
MM7X8,26,1,31593
MM8D6,227,1,12944
MMBQZ,297,1,1174
MMHTA,360,1,19794
MMLCK,197,1,23292
MMN1T,179,1,5541
MMNAG,296,1,12693
MMOTK,264,1,15041
MMR37,133,1,8294
MMRV7,104,1,8495
MMTEU,101,1,2763
MMVLK,312,1,21801
MMVWK,211,1,18693
MN20V,102,1,11141
MN2D8,112,1,11694
MN4CK,269,1,3964
MN5XG,127,1,11124
MNFJJ,86,1,3216
MNFY4,169,1,8595
MNG5G,63,1,8940
MNH0H,208,1,14692
MNHGM,172,1,5745
MNMOM,123,1,13413
MNO3Z,1,1,9991
MNYO1,100,1,3145
MNZ2B,282,1,9364
MNZFE,52,1,6413
MO4EG,109,1,15641
MO9AG,187,1,8092
MO9LG,340,1,436
MOBC0,115,1,7544
MOBW3,41,1,4494
MOCEW,178,1,26790
MODUZ,330,1,3517
MODZZ,253,1,9093
MOF0R,344,1,16991
MONQI,169,1,18032
MOQ4R,256,1,18892
MOQGY,288,1,6244
MP0F8,68,1,12794
MP0U0,362,1,4694
MP0ZP,359,1,32290
MP46R,83,1,5943
MP7JL,349,1,29593
MP88P,358,1,10016
MP8US,45,1,57341
MP9VH,108,1,7795
MPCNB,245,1,16093
MPG4F,153,1,11141
MPIOG,317,1,18392
MPJI5,47,1,16992
MPLAC,125,1,12494
MPNDO,267,1,3445
MPO21,103,1,18592
MPOHA,231,1,4263
MPQ29,296,1,14040
MPU1G,10,1,15693
MPYT8,247,1,24640
MQ320,61,1,22190
MQ33T,179,1,21590
MQ3A1,122,1,10094
MQ53D,127,1,13092
MQ8W6,15,1,6891
MQAGJ,335,1,3295
MQBCD,228,1,11890
MQDDR,342,1,4618
MQE36,13,1,2442
MQEDC,80,1,11414
MQEFH,135,1,19291
MQFQS,140,1,5392
MQHNB,18,1,1595
MQKRB,28,1,6022
MQM7K,12,1,9190
MQMUA,8,1,2845
MQNZL,231,1,643
MQOXD,133,1,2244
MQS5K,204,1,38594
MQSV3,77,1,7942
MQUVU,361,1,12292
MQY08,139,1,13742
MQZ0B,228,1,2136
MR06E,36,1,9564
MR0VT,97,1,6692
MR2V8,158,1,4061
MR5KQ,194,1,25443
MR6C5,266,1,5143
MR72F,28,1,27892
MR8B4,267,1,17541
MRE4J,201,1,4277
MREIF,326,1,6054
MRF13,194,1,20990
MRHUB,226,1,14567
MRJ59,278,1,587
MRJ6Z,46,1,5216
MRJBN,228,1,8892
MRLE8,312,1,13495
MRMWO,60,1,5411
MRO6J,353,1,38691
MRPOO,112,1,25991
MRPVP,95,1,10695
MRSJ2,288,1,11294
MRTFZ,144,1,3531
MRU4Y,95,1,38694
MRYYD,152,1,7841
MRZBS,69,1,12095
MS0V7,340,1,6095
MS1NL,33,1,6063
MS1P9,361,1,8245
MS6KI,264,1,19190
MS95U,133,1,5712
MSBRG,299,1,9190
MSBRV,333,1,4593
MSD10,352,1,10540
MSEDV,283,1,14040
MSFYB,230,1,43691
MSI8H,141,1,13494
MSN35,325,1,11343
MSN53,184,1,45960
MSYNU,37,1,18291
MT0LK,170,1,19795
MTAVH,32,1,11791
MTBJL,316,1,14494
MTD7D,88,1,5226
MTH48,230,1,3956
MTPX0,264,1,35545
MTSRB,307,1,17041
MTV7L,28,1,2722
MTYH2,336,1,5494
MU3IJ,163,1,16340
MU4L7,201,1,19691
MU4R6,131,1,3015
MU577,316,1,11595
MU7VK,311,1,12194
MUA0M,185,1,5591
MUFQS,104,1,32190
MUFV9,31,1,15495
MUGMY,242,1,3463
MUHGR,171,1,7414
MUKV2,106,1,19690
MUQ82,264,1,2245
MUT8Z,284,1,15014
MUTMG,215,1,1945
MUU9P,345,1,3945
MUXHK,243,1,4808
MUY11,244,1,4663
MUYLR,142,1,7092
MV42G,26,1,18494
MV5HQ,248,1,19090
MV6HI,176,1,8943
MV852,279,1,16792
MVAWJ,290,1,10390
MVCSD,330,1,1845
MVECO,4,1,7145
MVEMF,103,1,9540
MVJAB,10,1,24836
MVK89,167,1,4090
MVOFS,133,1,6794
MVRCY,82,1,7440
MVRIZ,298,1,17092
MVYLK,289,1,14738
MVZP6,258,1,5543
MVZUV,138,1,14893
MW34Q,32,1,20040
MW3BG,47,1,7494
MW51C,295,1,20543
MW5FF,157,1,17742
MW5TP,143,1,16694
MW6ZW,102,1,2048
MW968,119,1,5995
MW9FV,356,1,19390
MWCAK,251,1,20840
MWDQF,88,1,5194
MWE7D,200,1,14913
MWF1E,291,1,31742
MWIST,32,1,950
MWMQO,211,1,10295
MWN17,7,1,7243
MWNMK,113,1,4692
MWP61,269,1,13892
MWPBB,268,1,18690
MWPKR,154,1,24894
MWQ7O,116,1,9792
MWT0Z,158,1,48390
MWTRZ,223,1,1714
MWY47,137,1,9595
MX1DG,137,1,30440
MX1DS,60,1,22593
MX5Z7,192,1,22390
MX62C,238,1,3695
MXAGD,186,1,6691
MXB6C,11,1,9993
MXCF7,317,1,10142
MXDCR,79,1,4123
MXDSN,81,1,898
MXEQD,231,1,20392
MXG7A,287,1,23194
MXMMC,120,1,6194
MXMXH,107,1,12090
MXQ4C,10,1,20790
MXROE,42,1,5995
MXRZA,91,1,4595
MXTMU,50,1,583
MXVUT,19,1,3541
MXYW4,245,1,16290
MY29U,239,1,7792
MY7YC,315,1,8841
MY81U,1,1,16993
MY9L0,20,1,2175
MYGTP,33,1,11093
MYI0V,197,1,8643
MYLT6,167,1,14193
MYP0D,142,1,13893
MYPLU,15,1,8194
MYPOR,102,1,14168
MYVP3,120,1,4123
MYYGO,231,1,29095
MZ0C3,194,1,25293
MZB3Z,22,1,7394
MZC89,102,1,4682
MZCWU,206,1,7692
MZDGH,316,1,9992
MZICO,110,1,24391
MZJ5T,146,1,31995
MZLK2,9,1,787
MZOPP,202,1,6744
MZOUE,49,1,3792
MZS9U,94,1,10191
MZW9P,311,1,3645
N0148,8,1,13294
N09RN,188,1,7395
N0FOT,345,1,40192
N0MFR,18,1,19992
N0OB5,135,1,18992
N0PF9,168,1,13432
N0TFT,279,1,5045
N0THD,137,1,25893
N0WI5,17,1,12190
N0Y2N,278,1,8190
N0YDD,94,1,19291
N0Z9J,209,1,13894
N10FE,78,1,11892
N115F,263,1,9692
N11II,85,1,9895
N1387,108,1,9405
N159P,145,1,9594
N17UV,314,1,14895
N1BRK,130,1,3413
N1CSD,144,1,9891
N1HC6,356,1,16890
N1INY,30,1,10363
N1K97,275,1,10043
N1OBF,349,1,3111
N1Q4A,6,1,10891
N1RE6,4,1,3415
N1T3K,192,1,9741
N1XWW,360,1,2570
N25HC,221,1,3645
N26YY,51,1,5695
N27JZ,80,1,10693
N2DM5,324,1,3378
N2IIT,167,1,8394
N2IYY,276,1,23792
N2MLU,280,1,5072
N2NQ0,47,1,36791
N2OEY,164,1,5394
N2PDW,13,1,12290
N2PS3,345,1,45991
N2Q1I,201,1,2724
N2U4A,253,1,16490
N2Z6Z,169,1,20492
N3109,234,1,4395
N317O,119,1,12991
N32FU,24,1,13713
N38YG,237,1,17294
N3A18,165,1,25115
N3BFG,143,1,4241
N3I8A,151,1,16894
N3O3I,341,1,16092
N3RRF,312,1,7145
N3TTJ,100,1,11895
N43UM,126,1,12793
N45E4,98,1,5495
N47WD,99,1,25868
N4AF3,0,1,38543
N4HFC,193,1,12922
N4JP8,337,1,9105
N4MLI,191,1,16192
N4N56,251,1,8895
N4NYV,23,1,40395
N4O4N,11,1,6590
N4OA1,81,1,9291
N4OIC,53,1,5245
N4Q6B,329,1,6044
N4TW7,283,1,10394
N4U4R,101,1,24591
N4VMR,354,1,6042
N4Z62,341,1,2145
N4ZP1,167,1,3643
N50NC,303,1,11195
N54G3,278,1,9292
N59QV,269,1,12993
N5BYX,167,1,12193
N5DVF,27,1,6295
N5DZZ,261,1,7195
N5ICR,347,1,8192
N5IPH,241,1,5144
N5RDZ,226,1,17093
N5VKF,128,1,2458
N60IW,323,1,6343
N62G5,142,1,17990
N64WR,254,1,17690
N6B66,355,1,13944
N6GAC,255,1,6595
N6HSE,361,1,19791
N6I4H,303,1,21292
N6I9C,117,1,30891
N6JQ4,26,1,20391
N6NTV,277,1,2912
N6QDB,33,1,13995
N6RDD,176,1,7232
N6RHI,255,1,2743
N6TG1,200,1,4090
N6W3Q,197,1,6094
N6Y15,310,1,7295
N71FB,232,1,4212
N71HD,174,1,14546
N73MX,291,1,6036
N78HW,348,1,11592
N7AUU,139,1,719
N7B9F,208,1,18192
N7C56,236,1,6743
N7DWJ,100,1,13687
N7G5H,359,1,7311
N7GZH,94,1,7244
N7GZK,152,1,10595
N7IVJ,329,1,8742
N7M20,29,1,11993
N7MTK,338,1,3241
N7UY5,331,1,21190
N7YRI,46,1,4541
N8CS0,93,1,3295
N8E02,43,1,6592
N8IZS,227,1,12895
N8JD6,311,1,9894
N8JHE,16,1,22592
N8KX6,358,1,9593
N8OC5,303,1,5895
N8QGR,123,1,3829
N8UAA,50,1,15291
N8VWM,244,1,11295
N8X0I,11,1,21522
N8Z9A,250,1,9541
N903C,245,1,7143
N90I3,152,1,11393
N90IT,185,1,11243
N99NE,115,1,25295
N9A68,332,1,18841
N9DNN,96,1,6893
N9E20,196,1,830
N9ERP,74,1,13693
N9G5P,219,1,6544
N9L6P,213,1,19841
N9NQO,325,1,11940
N9S6B,74,1,7995
N9SXO,44,1,760
N9TVE,133,1,12694
N9TVZ,322,1,12740
N9UUS,2,1,1521
N9XGT,121,1,12992
NA30C,4,1,19195
NA4YY,49,1,2476
NA603,158,1,13593
NA9AA,349,1,1255
NA9UH,191,1,3643
NABBM,335,1,5194
NABQV,350,1,10894
NADAL,283,1,51540
NADRL,337,1,19391
NAGE3,145,1,4614
NAI7W,205,1,4580
NAJI5,61,1,8241
NAJJN,298,1,34790
NANWJ,85,1,10032
NAPBJ,327,1,5895
NAQCT,323,1,5822
NAR2T,304,1,10990
NARZ7,61,1,34292
NAT6H,106,1,17792
NAUTT,152,1,24992
NAX40,330,1,9092
NAZEF,16,1,501
NB3RW,326,1,16791
NB4BK,315,1,1935
NB4SU,34,1,2293
NB4VU,313,1,3845
NB5C7,294,1,43941
NB9G8,160,1,6143
NBCGR,339,1,13793
NBEDQ,55,1,10544
NBGZ8,197,1,2793
NBPCK,166,1,14394
NBTC9,56,1,17890
NBV1K,142,1,12730
NBW8S,344,1,9091
NBWCI,310,1,21992
NBWFY,287,1,9614
NBXL1,37,1,8312
NBY34,189,1,15493
NC82J,211,1,15345
NC8GU,313,1,5437
NC9BH,11,1,8093
NCCPD,115,1,13783
NCE23,292,1,9490
NCIUN,229,1,2244
NCJ7I,247,1,8890
NCK3J,227,1,6626
NCK81,305,1,22390
NCPK8,305,1,14190
NCR9E,318,1,14795
NCT2O,253,1,9294
NCT97,122,1,13891
NCTFJ,234,1,33290
NCWAE,42,1,9030
NCWV5,83,1,6042
NCY0M,111,1,13195
ND0NQ,27,1,9316
ND33W,235,1,4142
ND3QG,208,1,3842
ND3UK,6,1,70243
ND4Y9,128,1,5894
NDCFD,151,1,45094
NDEY5,25,1,23390
NDH2Y,183,1,21491
NDL2L,297,1,6296
NDLFW,73,1,18192
NDQHD,34,1,6053
NDQUO,34,1,4695
NDSM4,333,1,12790
NDWQM,163,1,18491
NDZS1,49,1,4245
NDZX8,255,1,7493
NE2DA,190,1,5393
NE2N1,124,1,7544
NE3BH,110,1,9243
NE66A,183,1,8195
NE7R5,309,1,26992
NEDOI,162,1,8994
NEHIS,85,1,13891
NEIJQ,117,1,7993
NEL6X,251,1,40495
NEO6A,276,1,20790
NEPLY,236,1,33792
NEQ2I,325,1,11094
NET0P,50,1,5545
NF0BO,20,1,11841
NF5I1,106,1,3564
NF9IO,201,1,8895
NFA12,113,1,14394
NFA3V,284,1,4594
NFAPE,49,1,7592
NFCAI,318,1,31691
NFDNT,294,1,4294
NFEQ5,76,1,32591
NFMMN,299,1,11692
NFP4T,292,1,15194
NFSRN,15,1,11093
NFW32,276,1,17591
NG1DZ,161,1,3031
NG5YD,309,1,4988
NG73X,275,1,16841
NG83E,28,1,18892
NG9FH,269,1,13692
NGC2Q,308,1,17990
NGFBW,230,1,7644
NGFJF,329,1,5543
NGLDT,306,1,7192
NGNMQ,359,1,15591
NGUNL,278,1,21692
NH4VT,109,1,4594
NH540,172,1,5345
NH7PZ,286,1,6991
NH8WH,52,1,15294
NHD3W,155,1,5544
NHDUE,197,1,11590
NHG8P,336,1,8595
NHIJX,200,1,8641
NHLZ8,82,1,7545
NHPH8,87,1,8495
NHRZ3,231,1,3642
NHU5H,36,1,25291
NHVJW,238,1,20195
NHXCS,140,1,17943
NI07P,277,1,9095
NI0BB,333,1,14995
NI2CU,280,1,18792
NIAG6,157,1,16590
NIBMH,163,1,8093
NICRR,131,1,8093
NIDV5,243,1,24322
NIEIZ,107,1,19041
NIEY1,306,1,22992
NIG6M,287,1,15362
NIGC2,30,1,9994
NII6J,196,1,10893
NIK6J,209,1,19495
NIL24,104,1,804
NIPRA,18,1,3735
NIU6W,95,1,10592
NIUFZ,346,1,25592
NJ417,34,1,22342
NJ4X1,171,1,4144
NJ5GA,14,1,18792
NJAGY,341,1,4264
NJEVQ,1,1,7944
NJJJM,139,1,24293
NJLBY,340,1,12993
NJMWX,24,1,4888
NJNHT,191,1,2462
NJTD5,72,1,18921
NJY10,55,1,16093
NK0AP,164,1,38243
NK0CS,203,1,5745
NK63B,350,1,3493
NK9G5,297,1,10225
NKEND,108,1,6982
NKKCL,317,1,8394
NKMRQ,338,1,15501
NKNVQ,10,1,414
NKY30,326,1,17351
NL4XP,8,1,12993
NL5E3,233,1,15122
NL5PQ,117,1,12442
NL6G9,118,1,20492
NL6MH,46,1,4045
NL7AO,100,1,6711
NLBHZ,57,1,3862
NLBIP,227,1,6093
NLCAM,269,1,4244
NLH3V,267,1,15594
NLKO5,248,1,9191
NLN0Z,133,1,7152
NLPBU,250,1,4728
NLQPH,55,1,11290
NLRKQ,335,1,5644
NLSV4,28,1,5491
NLXOX,6,1,23442
NM1TC,20,1,5295
NM1ZN,221,1,3563
NM2K1,319,1,5542
NM8KB,96,1,6142
NM93L,129,1,9393
NM975,82,1,14041
NMC5E,11,1,30592
NMC7D,351,1,23990
NMHAF,252,1,3055
NMJ1W,214,1,5841
NMQJ4,362,1,1546
NMSM8,278,1,8294
NMUP3,164,1,8990
NMY74,120,1,12395
NN6WZ,7,1,4195
NN78I,306,1,3995
NN7DI,149,1,13292
NNDFO,205,1,15745
NNLJH,283,1,17941
NNMXA,53,1,20091
NNTLM,141,1,21592
NNTV9,319,1,21590
NNVL0,42,1,13091
NO2ZQ,76,1,10443
NO7R2,148,1,5995
NO9FW,245,1,9794
NOB8C,141,1,9694
NOC4Y,168,1,10295
NOCLM,249,1,1646
NOD4S,108,1,21792
NOETF,195,1,7194
NOFR9,211,1,8043
NOHHU,303,1,3855
NOJFT,92,1,764
NOLTP,192,1,12424
NOUTS,146,1,8792
NOY17,248,1,15293
NOY88,135,1,21012
NOYUM,56,1,13474
NP0DT,58,1,17094
NP3RX,318,1,9993
NP435,68,1,7943
NP6SG,231,1,57590
NPFU8,239,1,24290
NPHJM,247,1,6590
NPK3T,211,1,11595
NPN3C,72,1,8595
NPNR9,167,1,51493
NPOHF,178,1,9893
NPTDH,197,1,940
NPTXW,215,1,10090
NPWM4,206,1,37994
NPYE4,339,1,2744
NPYKQ,180,1,12593
NPYSY,157,1,15772
NQ40K,141,1,14493
NQ4KB,317,1,14992
NQ77I,144,1,9844
NQHY1,54,1,12092
NQN51,313,1,3362
NQONE,222,1,19294
NQQ86,81,1,11790
NQRJ8,81,1,7873
NQW9Z,321,1,11343
NR1RP,77,1,610
NR4B6,320,1,10140
NR808,12,1,6995
NRAU6,283,1,17594
NRJ75,280,1,19290
NRKBP,298,1,15140
NRKT4,209,1,12491
NRM3H,68,1,10643
NRNM8,32,1,9344
NRNZY,133,1,17243
NRPVK,142,1,7893
NRRN1,218,1,7344
NRRU1,73,1,11095
NRTSG,237,1,23192
NRTV0,171,1,55540
NRUWX,146,1,7812
NRVAL,48,1,16591
NRVBE,100,1,14341
NRW4C,176,1,11895
NS7DO,294,1,23091
NSBEB,197,1,14245
NSCRA,80,1,3245
NSEPJ,144,1,13391
NSLQS,115,1,10695
NSNOK,263,1,16644
NSOUW,82,1,17993
NSTGJ,286,1,16342
NT284,31,1,12491
NT3WH,118,1,25440
NT6W5,282,1,6592
NTB5M,136,1,14891
NTCEQ,226,1,13893
NTDKA,253,1,15695
NTG7J,246,1,3015
NTILA,194,1,26592
NTJG7,104,1,513
NTMI2,284,1,25793
NTNZL,191,1,4543
NTQZU,77,1,9292
NTXSM,267,1,6695
NTY45,309,1,27191
NU4KG,114,1,3594
NU6QS,313,1,22791
NU6X9,5,1,6993
NU8LR,311,1,31813
NU9BF,189,1,10103
NUHCU,319,1,6094
NUHI1,3,1,825
NULNP,290,1,9295
NULQ4,361,1,11966
NUY9D,163,1,25493
NV0LQ,165,1,11724
NV59U,338,1,7945
NV77L,325,1,12992
NV99U,169,1,12843
NV9NR,57,1,7303
NVARI,357,1,54290
NVAUV,50,1,12192
NVCCT,58,1,13991
NVDVA,190,1,16692
NVL9P,213,1,18993
NVMT2,188,1,22693
NVPJT,322,1,15191
NVT6H,185,1,54691
NVTPI,165,1,10643
NVUTQ,63,1,10840
NW1ZY,201,1,17192
NW2LX,64,1,832
NW4KE,115,1,5792
NW5RH,143,1,14602
NW8HL,196,1,483
NWB7J,341,1,20992
NWIPV,308,1,3144
NWJSF,99,1,4894
NWLYT,108,1,13293
NWMI4,352,1,18490
NWN4U,228,1,712
NWT3F,271,1,12422
NWUZV,63,1,12241
NWXF1,240,1,8794
NWZ1P,254,1,503
NWZHJ,255,1,3063
NWZZ8,301,1,17493
NX173,162,1,17462
NX3G9,199,1,14541
NX59J,157,1,8543
NX7HR,137,1,3656
NX7LO,52,1,12190
NX9YK,329,1,3695
NXA7D,281,1,23193
NXB50,104,1,16495
NXEGG,196,1,5342
NXEO7,220,1,7493
NXEUV,121,1,3962
NXF2W,229,1,6894
NXPDZ,301,1,14592
NXQQI,236,1,15490
NY1TR,120,1,16492
NY2KS,341,1,15853
NY31X,279,1,9394
NY5EU,268,1,2645
NY7E4,164,1,8391
NY85E,140,1,7843
NY95R,129,1,17742
NY9U2,338,1,19091
NYEI6,192,1,33642
NYFRZ,362,1,6563
NYIDT,280,1,9492
NYIX0,330,1,20694
NYMU5,1,1,8495
NYNS3,286,1,18291
NYP1Z,356,1,3695
NYPP6,334,1,2095
NYSNZ,305,1,10791
NYST3,9,1,1123
NYUTQ,249,1,4553
NZ2AX,52,1,13141
NZ7A8,154,1,15493
NZ7ET,314,1,17744
NZBBG,165,1,4895
NZEQI,317,1,14643
NZGI5,339,1,19840
NZL3N,118,1,13093
NZL45,313,1,7592
NZNWI,17,1,17393
NZSPK,108,1,6592
NZU3N,235,1,26391
NZUGN,149,1,1586
NZW37,186,1,1329
NZY26,326,1,5995
O06MJ,141,1,4528
O089U,302,1,14244
O0A8X,280,1,17391
O0CTM,333,1,7294
O0K5G,261,1,29693
O0O2M,206,1,11744
O0OSV,92,1,9742
O0PE7,16,1,47991
O0ZK6,157,1,7095
O14ZS,88,1,3695
O15RF,169,1,8395
O16FL,267,1,2296
O18K6,155,1,11691
O19RA,347,1,14493
O1BDQ,58,1,19740
O1CFN,309,1,4916
O1E3J,191,1,9943
O1FDQ,202,1,9292
O1HLX,127,1,12568
O1HVK,13,1,9895
O1NA8,207,1,18494
O1Q5S,243,1,16293
O1SE9,27,1,2443
O1TLI,355,1,23990
O1WSU,215,1,26093
O1YV6,160,1,7390
O1ZO5,64,1,15140
O227R,99,1,47582
O23QQ,108,1,15244
O249A,351,1,2169
O264Z,350,1,10794
O2666,59,1,16291
O26MW,347,1,43042
O29NF,339,1,24791
O2BCR,175,1,33990
O2DMD,316,1,6592
O2EOF,74,1,7893
O2G65,11,1,17094
O2HAX,17,1,20142
O2IS9,204,1,16894
O2JVP,334,1,7744
O2KW2,219,1,1068
O2LI1,161,1,18295
O2OZM,290,1,4143
O2R9S,347,1,11145
O2SI6,153,1,2670
O2VQJ,75,1,17391
O2ZTF,329,1,4995
O316I,183,1,5141
O316T,304,1,17492
O32H4,362,1,7349
O32IN,126,1,5392
O32LP,84,1,16292
O34QI,342,1,8090
O35C4,253,1,6745
O35MB,345,1,1955
O39MA,202,1,8140
O39OF,173,1,5811
O3DS0,362,1,20191
O3G6H,269,1,13492
O3HLQ,251,1,2792
O3KKB,208,1,4092
O3MZU,219,1,3949
O3OR1,126,1,24741
O3OX8,198,1,8495
O3YP3,271,1,7994
O3ZN7,269,1,12494
O4451,0,1,12190
O47QD,43,1,19890
O4CI4,163,1,11690
O4EAK,150,1,8590
O4Q7X,10,1,32690
O4QVW,80,1,6525
O4U2O,67,1,7952
O4UB8,295,1,3505
O4XZC,112,1,18491
O546W,342,1,8994
O54M9,143,1,16992
O5AQX,216,1,15694
O5D9O,125,1,3744
O5E52,22,1,16653
O5G2R,196,1,7894
O5OE1,58,1,42590
O5P5H,318,1,13690
O5Q2I,118,1,9995
O5REB,143,1,11182
O5VJN,196,1,16153
O5X2V,344,1,14792
O5YYT,82,1,25190
O5ZX6,52,1,6341
O60J2,29,1,636
O61F5,159,1,8394
O61MU,95,1,1069
O641H,186,1,10690
O69F9,173,1,1611
O69Y2,348,1,22408
O6A9A,360,1,5042
O6DOI,215,1,5744
O6DUN,258,1,13192
O6DZI,69,1,15294
O6F7T,319,1,2993
O6FZR,355,1,12390
O6GVX,263,1,15590
O6OIF,150,1,6594
O6RY9,164,1,696
O6S92,142,1,4045
O6YOT,65,1,8391
O7032,313,1,2795
O70U6,103,1,14292
O71BW,207,1,3693
O76U4,230,1,8893
O77I6,299,1,4552
O77WU,198,1,12942
O78DT,278,1,24091
O79B7,147,1,9793
O7CHY,183,1,18241
O7DA8,362,1,10643
O7DJS,351,1,21591
O7DLH,85,1,14593
O7G9J,288,1,411
O7GDY,35,1,8891
O7KNR,24,1,12792
O7LTB,134,1,13792
O7N9W,313,1,8043
O7NLB,20,1,2076
O7PYS,257,1,20192
O7Q0A,230,1,18492
O7UL0,31,1,3934
O7ZWD,16,1,12892
O804C,110,1,15740
O8152,6,1,13291
O86LX,349,1,11382
O87SR,340,1,12191
O88VA,227,1,16644
O89ZJ,269,1,12590
O8GGZ,75,1,1859
O8HCJ,88,1,2746
O8LN9,327,1,3083
O8MF1,36,1,5245
O8NAI,197,1,7641
O8O2W,194,1,10393
O8T0M,350,1,3642
O8TUN,305,1,12193
O8VXB,300,1,12441
O8WTP,96,1,2395
O8WU1,168,1,1408
O8YNU,328,1,18295
O8ZIQ,339,1,5595
O8ZJU,295,1,13891
O8ZW1,286,1,8740
O915H,110,1,14293
O92NS,195,1,14894
O95BO,235,1,509
O9AJN,165,1,20093
O9CPB,85,1,10792
O9ETK,295,1,9193
O9GSJ,44,1,11341
O9HJZ,104,1,7143
O9J19,121,1,8693
O9LIT,66,1,3494
O9M2S,192,1,21891
O9MAR,259,1,5595
O9P0G,97,1,13793
O9PKG,56,1,7745
O9RRT,203,1,28795
O9TWF,288,1,3293
O9XBQ,153,1,25793
O9ZKH,301,1,18991
OA2JB,245,1,18492
OA322,73,1,12591
OA4R7,13,1,2880
OA653,294,1,7394
OA67K,252,1,33841
OA8HY,345,1,11692
OA9FE,31,1,16892
OABM8,311,1,920
OAFJ9,333,1,12695
OAHCA,119,1,11493
OAKM6,175,1,5990
OAOR0,221,1,1516
OAW3P,343,1,3914
OAW4A,308,1,4795
OAXP6,84,1,41692
OAYYT,170,1,2513
OB35F,222,1,13290
OB5T6,232,1,1079
OB6B2,143,1,17492
OB8EI,198,1,26292
OBEUC,223,1,7192
OBI6F,192,1,6895
OBL2X,151,1,16992
OBMN0,188,1,3745
OBVAJ,278,1,3095
OC397,161,1,6541
OC772,113,1,30691
OC7E1,45,1,26990
OCFM8,184,1,3695
OCL0R,211,1,11113
OD0VL,101,1,15041
OD1A8,8,1,18893
OD321,287,1,7393
OD4FJ,87,1,15993
